"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Morocco","MAR","EMR","LMIC",38081173,10305.05469,0.067,0.107,0.147,0.0021,0.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova","MDA","EUR","UMIC",2389275,18716.51339,0.102,0.141,0.175,0.219,0.363,170.46368346596,205.63525391909,247.16093545369,280.26970900478,330.5416773546,169.80213769679,198.878649595021,13.0320434002597,12.9848234511001,10.9990541139796,0.661545769164029,6.75660432406417,234.128892053432,267.28488555368,319.54262324062,226372.04388087,188683.69035908,8621.42446460947,7343.82423471007,6566.09447479993,295367.753114501,273881.427670149,14451.7831765106,13326.6452315301,9535.45122915972,486660.8155884,374449.280635599,13205.7554323999,8181.65137589071,3668.24830440013,1008400.6125837,837014.398664802,36278.9630734995,28852.1208421011,19769.7940084003,598.815611235919,5783.46053914634,158039.849646751,150687.62856811,192402.3865098,988.140672147286,8616.19177944371,258291.07932783,267822.32134672,271499.11211269,2497.39922169623,13647.4465401552,241617.809681308,169223.08652004,105696.04771361,4084.35550507943,28047.0988587453,657948.73865588,587733.036434869,569597.546336111,226970.859492109,194467.15089821,166661.274111359,158031.45280282,198968.4809846,296355.8937866,282497.619449601,272742.862504331,281148.966578251,281034.56334186,489158.214810099,388096.7271758,254823.56511371,177404.73789593,109364.29601801,1012484.9680888,865061.497523502,694227.701729398,616585.157276902,589367.340344399,127238.24369333,105181.059790621,-10895.95636755,-8960.83625403978,-8166.84945309022,166073.763534839,152723.25298957,-17656.8021255201,-15841.8923643501,-11401.9968328299,273406.9991534,208540.346752699,-16706.8088613702,-10147.3898745398,-4461.2214101702,566719.006381501,466444.659532897,-45259.5673543997,-34950.118493,-24030.0676961001,494.438340770559,4277.09519827315,104716.924942289,97934.065366548,120190.25388591,796.569254704354,6323.13221672462,171192.668245843,174099.36653036,169607.82109572,1921.5923444567,9882.53064581781,160122.351705266,110006.400545719,66022.7441790899,3212.59993993162,20482.7580608156,436031.94489339,382039.83244263,355820.81916072,127732.68203411,109458.1549889,93820.96857474,88973.2291125096,112023.40443283,166870.332789539,159046.38520629,153535.86612032,158257.474166011,158205.82426289,275328.591497799,218422.877398521,143415.542843889,99859.01067117,61561.52276891,569931.606321398,486927.417593699,390772.377538899,347089.713949699,331790.7514646,58.9728637086901,72.2286570783904,5.28685968417039,6.57974640974999,7.7626858042504,24.622043266652,26.929985860978,1.90957571384979,2.40068763583008,3.98195722983019,0.232053983742738,2.45938395370944,94.869117427989,135.37316618733,225.3957412573,0.0979866572512469,0.920888592602191,33.614360241813,48.4703569110731,114.37424380758,59.2049176924402,74.68804103211,100.15597711216,141.95291259709,233.15842706155,24.720029923903,27.85087445358,35.5239359556701,50.8710445468998,118.35620103741
"Madagascar","MDG","AFR","LIC",31964956,1883.537431,0.0537,0.1043,0.141,0.0021,0.6989,46530.173421702,56130.68914108,67465.638169356,76503.087928678,90225.444257054,-8363.52176082099,-32478.468898797,-34128.668022417,-30788.73988771,-27073.91340481,54893.6951825227,88609.1580398769,101594.306191773,107291.827816388,117299.357661863,-1730391.3741523,-4116829.4526631,-3023696.9015567,-2292442.050039,-2189531.5514589,-3402721.33333001,-11946582.6678689,-10197899.4681322,-8325380.8001751,-6273317.5717861,-7625251.186472,-18164427.618143,-10332642.8291769,-5659310.767457,-2616398.9372308,-12758363.893955,-34227839.738675,-23554239.198866,-16277133.617671,-11079248.060476,10055059.9628357,11279812.3766727,9144222.34261664,8083282.8937771,9434184.6218552,25233701.6403954,32796792.4339977,30260655.1679183,28961791.2773042,26931788.5309001,46672595.4209484,49117525.4463996,30661150.8804606,19858294.4335496,11408668.0206323,81961357.0241794,93194130.2570703,70066028.3909955,56903368.6046306,47774641.173387,8324668.5886834,7162982.9240096,6120525.44106,5790840.8437382,7244653.0703962,21830980.307065,20850209.766129,20062755.699786,20636410.477129,20658470.959114,39047344.234476,30953097.828257,20328508.051284,14198983.6660926,8792269.0834015,69202993.130224,58966290.518396,46511789.19213,40626234.98696,36695393.112912,-1666138.7954589,-2915400.6419648,-2146192.5074908,-1625259.1572184,-1545297.17493938,-3710427.49244681,-8471893.0033275,-7205968.749711,-5885651.9937696,-4427716.7654813,-7538526.50011702,-12826042.2192353,-7302075.69235279,-4009771.3513439,-1852734.6282844,-12915092.788023,-24213335.864528,-16654236.949554,-11520682.5023318,-7825748.5687051,6087045.18790292,6720032.69265466,5397500.16216333,4700951.41814348,5392428.4047746,15307271.1986581,19546659.7500336,17861228.854851,16846526.5620421,15399077.2373531,28274746.2238012,29264436.5525807,18099222.7738214,11552075.5245507,6523090.6011222,49669062.6103623,55531128.9952689,41357951.7908356,33099553.5047364,27314596.2432504,4420906.392444,3804632.0506898,3251307.6546725,3075692.2609251,3847131.2298351,11596843.7062113,11074766.7467061,10655260.1051399,10960874.5682725,10971360.4718719,20736219.723684,16438394.333345,10797147.0814685,7542304.1732068,4670355.9728378,36753969.822339,31317793.130741,24703714.841281,21578871.002404,19488847.674545,-4471.54804811798,-18655.488814737,-21431.022374406,-21613.329328347,-21814.81047295,-403.1949593339,-1418.7002830625,-1621.2567775689,-1971.1923816263,-4386.97001292559,29183.4791283492,50896.8266225043,63803.0425932517,75278.448116442,94484.675563168,2645.11773911816,3867.10387723535,4820.85248470476,6883.0146343283,19002.0629484387,24711.931080231,32241.337807767,42372.020218846,53665.118788097,72669.865090218,2241.9227797842,2448.4035941729,3199.5957071358,4911.822252702,14615.0929355131
"Mexico","MEX","AMR","UMIC",130861007,25688.0965,0.056,0.098,0.141,0.207,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar","MMR","SEAR","LMIC",54500091,5997.465163,0.089,0.13,0.166,0.0022,0.6128,163864.179646498,197674.08227208,237592.09648234,269419.06341595,317744.75182866,-103240.765990694,-113868.440011016,-114755.038734656,-109372.27427467,-94180.560604384,267104.945637195,311542.522283098,352347.135217,378791.33769063,411925.31243305,-30659901.406474,-24217721.85679,-17316844.5913697,-13779090.5986946,-12957141.7985084,-57278117.080185,-49976017.460503,-40588194.549964,-35244070.445935,-26065117.332933,-151104322.15896,-108167070.401172,-58881783.278019,-34364678.457622,-15564471.5779579,-239042340.64563,-182360809.71846,-116786822.419354,-83387839.502251,-54586730.709398,81214673.587422,67636249.9209623,54385287.4683419,48971689.1067556,56401876.531503,149132674.452019,137933836.281339,125321799.218117,122241301.87666,112745250.224218,383455159.209807,293334095.766818,181063070.884119,119552843.768421,67956737.26718,613802507.249248,498904181.969119,360770157.570578,290765834.751835,237103864.022899,50554772.180948,43418528.064173,37068442.876972,35192598.508061,43444734.732994,91854557.371833,87957818.820837,84733604.668153,86997231.430726,86680132.891285,232350837.05084,185167025.365647,122181287.606099,85188165.310798,52392265.689222,374760166.60362,316543372.25065,243983335.15122,207377995.24958,182517133.313496,-21553714.091551,-16728322.0587052,-11962786.2569451,-9521549.4359088,-8906119.0765988,-40104668.972424,-34430118.384924,-27941013.671638,-24246278.607514,-17892488.5685602,-105188900.86392,-74272071.088178,-40515276.916262,-23658482.990621,-10705188.0797202,-166847283.927898,-125430511.531808,-80419076.844845,-57426311.034043,-37503795.724879,49486059.1401499,40714723.7741396,32441196.1881207,28962869.8792307,32914081.0724909,90853899.5627785,83025721.5018459,74760105.695237,72320681.772939,65799827.52276,233620799.206518,176612104.241536,108032779.036042,70727423.957539,39650938.365129,373960757.909446,300352549.517523,215234080.919399,172010975.609709,138364846.960381,27932345.048598,23986401.715434,20478409.931176,19441320.443322,24007961.995892,50749230.590355,48595603.116921,46819092.023599,48074403.165425,47907338.954201,128431898.342598,102340033.153358,67517502.11978,47068940.96692,28945750.285409,207113473.98155,174922037.985719,134815004.074555,114584664.575666,100861051.235502,-40686.87147987,-47987.294377835,-53420.850198573,-60206.483753855,-66499.362277771,-4415.7203604534,-4440.3015470798,-4939.140161238,-6448.156594412,-15394.3896413251,105260.958428436,131311.688381246,164011.995071566,208576.4880142,290840.486556316,11491.8660669192,12188.9702317078,15177.1972543415,22308.0243973221,67375.96863695,64574.086948566,83324.394003411,110591.144872994,148370.004260344,224341.12427854,7076.1457064658,7748.668684628,10238.0570931035,15859.8678029101,51981.578995626
"Mongolia","MNG","WPR","UMIC",3524788,19097.73142,0.082,0.126,0.168,0.226,0.398,391.680871545301,472.495923107002,567.911056725396,643.986341599099,759.498150197804,-1337.9459252358,-1560.4723096078,-1529.2846777281,-1521.9431444582,-1289.7485858697,1729.6267967811,2032.9682327148,2097.1957344535,2165.9294860572,2049.24673606741,-929861.026069399,-770627.290114401,-536319.1179291,-445813.57531475,-402565.68756923,-1041550.9221274,-963373.825801902,-759045.949490739,-685812.54262138,-492065.01855694,-3214508.6019805,-2461923.0698864,-1314719.8083602,-804264.626058599,-356077.01456071,-5185920.5501772,-4195924.1858027,-2610084.87578,-1935890.7439948,-1250707.7206868,1202961.2910851,1003829.5019202,735010.282444403,635422.181802701,641531.376287602,1347336.4838886,1256221.258365,1042725.1849795,977084.087692998,782923.2311798,4154218.74787951,3205810.18610039,1801391.1149166,1143025.448989,565121.760170802,6704516.522853,5465860.94638501,3579126.58234049,2755531.7184847,1989576.3676382,273100.265015803,233202.211805902,198691.164515201,189608.606488001,238965.688718401,305785.5617612,292847.432563104,283679.235488899,291271.545071602,290858.212622903,939710.145898998,743887.116214007,486671.306556396,338760.822930299,209044.745610103,1518595.97267598,1269936.76058298,969041.706560001,819640.974490002,738868.646951303,-566416.850471539,-469404.536029279,-326674.06070442,-271588.68503723,-245275.50695265,-634541.33123934,-586922.292938801,-462451.77262523,-417805.22614013,-299788.23427392,-1958240.1719105,-1499696.9831354,-800810.698725499,-489879.331308571,-216895.55540123,-3159198.3536213,-2556023.8121035,-1589936.5320552,-1179273.2424859,-761959.296627769,710479.8000472,592415.153198401,431470.6171879,371605.916881401,371328.152220301,795848.1442468,741412.772027001,612109.2930324,571454.232272601,453216.897285704,2453892.7182102,1892065.5737907,1057507.1597843,668560.581971701,327159.458924301,3960220.66250411,3225893.49901611,2101087.0700046,1611620.7311257,1151704.5084303,144062.949575704,123010.617169101,104796.5564836,100017.2318442,126052.645267598,161306.8130075,154490.479088202,149657.5204072,153649.006132398,153428.6630118,495652.546299696,392368.590655297,256696.461058699,178681.250663199,110263.903523,801022.308882996,669869.686912596,511150.537949398,432347.488639794,389745.211802401,-544.77212356685,-674.355014385001,-722.701733315149,-847.733857082101,-924.283715475,-112.36973218177,-120.76807365033,-127.86383986307,-167.02173332105,-323.30359575083,704.285600342,878.430883113801,990.898047995899,1206.304174772,1468.4279698748,145.2937555001,157.33461369153,175.31319808453,237.642399889561,513.687139888498,159.513476775199,204.0758687288,268.196314680798,358.570317689897,544.144254399798,32.92402331833,36.5665400412099,47.44935822146,70.6206665685095,190.3835441376
"Mozambique","MOZ","AFR","LIC",34631766,1699.705034,0.046,0.076,0.112,0.0017,0.7643,157917.467507881,190500.392042321,228969.761770509,259641.71233015,306213.63760493,77113.916308362,-43622.089897668,-48584.890708169,-43716.018865236,-38480.421534252,80803.5511995193,234122.481939989,277554.652478683,303357.731195388,344694.059139178,17230073.071791,-6156841.85676,-4944992.006845,-3750439.8444786,-3513973.21592379,46536106.648379,-20766039.687729,-18326332.912161,-14938119.40124,-11191995.077034,140689308.50283,-52304692.023582,-31705460.622826,-17685529.187497,-8214292.775768,204455488.223,-79227573.5680702,-54976785.541834,-36374088.433215,-22920261.068727,17085161.4300578,35500191.0476982,29793545.5971899,27476328.7440889,33297689.540042,48115169.8733132,111477016.8566,105869779.273454,104945810.680485,101854861.32732,151951779.45502,283930831.108301,182964792.55999,122885419.300955,73269369.003652,217152110.758391,430908039.012599,318628117.430633,255307558.725528,208421919.871014,34315234.501849,29343349.190938,24848553.5903445,23725888.8996107,29783716.324118,94651276.521693,90710977.168871,87543446.361292,90007691.279245,90662866.250284,292641087.95785,231626139.084719,151259331.937164,105199890.113457,65055076.227884,421607598.98139,351680465.44453,263651331.8888,218933470.292314,185501658.802287,7446823.2770361,-5635385.5800468,-4395163.5235663,-3331895.1873987,-3119194.4199843,19861843.33935,-18518315.846239,-16088456.75018,-13122592.68797,-9834002.4564141,59687065.281631,-46810015.711259,-27798896.430799,-15442871.335102,-7159533.14010599,86995731.8980191,-70963717.137545,-48282516.704546,-31897359.210471,-20112730.016504,10726013.2032727,21175336.3321244,17553545.8266941,15894927.1337051,18891577.7149837,30234041.4510636,66532370.6005748,62426093.460564,60765191.0812422,57826931.635681,95241879.1599384,169435638.000515,107873051.04991,71132860.4288098,41597333.8109356,136201933.814275,257143344.933215,187852690.337167,147792978.643757,118315843.1616,18172836.4803088,15539950.7520776,13158382.3031278,12563031.9463064,15772383.2949994,50095884.790414,48014054.754336,46337636.710384,47642598.393272,47992929.179267,154928944.441569,122625622.289255,80074154.61911,55689989.093708,34437800.67083,223197665.712289,186179627.795674,139570173.632622,115895619.433286,98203113.145096,46633.659929715,-28277.338036898,-33470.836001825,-32324.185439094,-31468.698303982,2976.8577532174,-1522.0318860631,-1880.6371539587,-2311.8543791699,-5560.15750063369,48872.1779931355,151905.341026725,191308.252837208,224282.951405959,281786.072671846,3111.17966766833,8199.98526008121,10737.6287747124,16023.2523046898,49925.9475761757,95505.83792285,123628.002989827,157837.416835382,191958.765966865,250317.374367865,6088.0374208858,6677.9533740181,8856.9916207536,13711.3979255199,44365.790075543
"Mauritania","MRT","AFR","LMIC",5169395,7271.340405,0.078,0.124,0.169,0.0023,0.6267,1689.2938303703,2037.8438309502,2449.363024904,2777.4707235868,3275.6655545747,-636.778248971599,-1551.7641957111,-1567.4689544145,-1505.7357677885,-1292.781873581,2326.07207934193,3589.60802666137,4016.83197931846,4283.20649137522,4568.4474281557,-113397.18267601,-187231.55493848,-133062.640646725,-105187.152332331,-98046.9345674959,-422979.002060281,-865908.63136527,-704262.633133279,-617105.11522889,-451123.69569108,-378767.66850646,-598084.33415528,-327036.74675699,-192452.12008814,-87331.2379874181,-915143.853242802,-1651224.520459,-1164362.02053699,-914744.38764935,-636501.868246,398374.742328498,430938.521144446,339991.300131551,300799.306406399,342820.440372931,1615187.06446789,2010827.39502576,1812199.09510475,1755447.72112224,1585479.1510371,1351044.62250682,1372402.53776404,836452.083634895,546438.384178999,306385.320462063,3364606.42930321,3814168.45393425,2988642.47887121,2602685.41170764,2234684.9118721,284977.55965249,243706.96620598,206928.65948482,195612.15407406,244773.50580543,1192208.06240761,1144918.76366049,1107936.46197147,1138342.60589335,1134355.45534602,972276.95400035,774318.20360877,509415.33687792,353986.26409086,219054.08247465,2449462.5760605,2162943.9334752,1824280.4583342,1687941.0240582,1598183.0436261,-93295.4077937002,-131531.522164304,-93541.9180674651,-74110.434603326,-68844.064507912,-359968.605843849,-609854.33728273,-495441.80622777,-433750.6929634,-316895.75759248,-313975.02111686,-419852.95326565,-229733.37299157,-135248.318082327,-61290.841704275,-767239.034754371,-1161238.81271269,-818717.09728681,-643109.44564906,-447030.66380468,245922.248298405,262042.330569017,204362.022846237,178904.157243315,199917.573981431,998690.348822359,1223245.29772516,1089042.98444511,1043530.85750126,924431.21527513,834574.383220506,834510.404508947,502590.134018517,324851.531892311,178615.366525088,2079186.98034126,2319798.03280313,1795995.14130985,1547286.54663688,1302964.15578165,152626.84050471,130510.80840472,110820.104778768,104793.72263999,131073.50947352,638721.74297851,613390.96044243,593601.17821733,609780.16453785,607535.45768264,520599.36210364,414657.45124329,272856.76102694,189603.21380999,117324.524820818,1311947.9455868,1158559.22009046,977278.044023049,904177.10098782,855933.49197698,-257.729206758349,-682.824248336529,-787.95142221249,-909.26387310867,-973.93070977053,-18.12853004681,-40.410628074708,-45.489618130994,-60.499941065215,-160.01331278816,942.278004894365,1579.79561353086,2019.77051110711,2586.80288105675,3441.35572658778,66.3742543547506,93.3189006701666,116.481953173915,172.181075474253,565.12669550359,684.54879813602,896.971365194339,1231.81908889466,1677.539007948,2467.4250168172,48.24572430794,52.908272595459,70.992335042921,111.681134409037,405.11338271544
"Malawi","MWI","AFR","LIC",21655286,1859.447961,0.07,0.11,0.149,0.0021,0.6689,7769.60589493271,9372.699501561,11265.4086903,12774.481572724,15065.839906058,-4004.7104637695,-9385.633730364,-9937.93821929481,-8814.2372951802,-7802.3285389791,11774.3163587019,18758.3332319253,21203.3469095946,21588.7188679043,22868.168445038,-2312780.9953394,-3863750.3609207,-2910183.8484111,-2171159.8887623,-2036756.8076164,-4745849.203235,-8784304.85362899,-7481821.8194345,-6032410.5855888,-4517184.2892394,-8714808.78788802,-13846241.687693,-8015706.4274665,-4350135.435503,-2018452.556091,-15773438.986461,-26494296.902242,-18407712.095312,-12553705.909854,-8572393.65294689,6814378.82107261,7739143.17897062,6214172.5741945,5307857.7386512,5971503.7784941,13961890.6316474,17577476.9984267,15939898.8638116,14734805.7006575,13234876.455241,26087129.0681513,27614687.6585407,17050252.4066513,10666920.8749371,5914666.2348811,46863398.5208713,52931307.8359378,39204323.844657,30709584.3142453,25121046.468616,4501597.82573321,3875392.8180499,3303988.7257835,3136697.8498889,3934746.9708777,9216041.428413,8793172.144797,8458077.044377,8702395.115068,8717692.16600199,17372320.280264,13768445.970847,9034545.979185,6316785.4394341,3896213.6787902,31089959.53441,26437010.933695,20796611.749345,18155878.404392,16548652.81567,-1859024.3260228,-2703602.0623847,-2033481.3078825,-1516350.4603905,-1424146.9729618,-3815914.530509,-6147695.8597925,-5231550.9232559,-4216553.7266183,-3159910.6250737,-7050682.35286599,-9687492.207592,-5602325.0407864,-3042216.2296958,-1411462.0041979,-12725621.209397,-18538790.129769,-12867357.2719244,-8775120.41670451,-5995519.60223331,4299437.70446239,4804643.45305451,3824376.20010708,3216322.9110939,3556988.2667634,8811699.40915665,10915172.9740359,9817051.3859698,8934183.6450112,7886662.7207256,16471627.9326337,17153811.4213546,10500995.4163441,6467543.7108315,3524188.4656892,29582765.0462528,32873627.8484449,24142423.002421,18618050.2669366,14967839.4531782,2440413.3784396,2101041.3906698,1790894.8922246,1699972.4507034,2132841.2938016,4995784.8786477,4767477.11424329,4585500.4627139,4717629.9183929,4726752.0956519,9420945.57976799,7466319.213762,4898670.3755576,3425327.4811358,2112726.4614913,16857143.836855,14334837.718676,11275065.730496,9842929.85023199,8972319.850945,-2572.1796731913,-6497.84829339039,-7358.57919661211,-7022.3770425266,-6788.614938658,-472.9073235377,-1025.50684038896,-1145.32116803493,-1297.1857707315,-2240.3800487243,7565.29517023416,12986.7311722777,15697.8236862834,17196.0046226693,19896.213612228,1394.15812578705,2050.48301272131,2443.56167113453,3174.37936561307,6563.2405632552,4993.1154970428,6488.88287888731,8339.2444896716,10173.627580143,13107.59867357,921.2508022494,1024.9761723324,1298.2405030996,1877.1935948816,4322.860514531
"Malaysia","MYS","WPR","UMIC",35557673,38728.94303,0.059,0.102,0.15,0.221,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia","NAM","AFR","UMIC",3030131,11686.60206,0.028,0.058,0.098,0.0018,0.8142,452.780968886502,546.202731359488,656.502109717403,744.444727536698,877.97575346801,-523.8620949994,-625.098337577299,-614.457406822796,-614.075749026604,-519.595177868403,976.6430638859,1171.3010689367,1270.9595165403,1358.5204765633,1397.5709313366,-428609.248523802,-363010.069491997,-253949.723938901,-213414.527169697,-191944.0629053,-643449.718281105,-607171.3639616,-478871.710461803,-434751.207775004,-312025.323653597,-2409041.37343398,-1885840.21483201,-1008237.24592011,-619386.723453507,-274507.0836442,-3481100.34023798,-2856021.64828601,-1741058.68031999,-1267552.45839901,-778476.470203198,805807.4212971,684460.06627814,526361.111534899,472426.239211401,515912.415347598,1194682.9074493,1136105.1029485,990553.193998601,961542.995997999,836304.998322897,4504311.97442529,3553532.3251595,2102599.772991,1379106.8242372,743674.6349006,6504802.3031716,5374097.49438599,3619514.0785244,2813076.05944671,2095892.0485712,377198.172773302,321449.9967862,272411.387595903,259011.712041698,323968.352442302,551233.189168096,528933.738986902,511681.483536899,526791.788222998,524279.6746694,2095270.60099202,1667692.11032701,1094362.527071,759720.100783601,469167.551256299,3023701.96293294,2518075.84610003,1878455.39820302,1545523.60104901,1317415.57836801,-295117.116871998,-249801.0916746,-174485.826065101,-146620.148425499,-131893.928810108,-441818.855286799,-417082.555206303,-328894.782482598,-298539.052252498,-214199.320806699,-1657044.116906,-1297621.84136,-693540.359628506,-425884.877008602,-188731.998963799,-2393980.089064,-1964505.48824102,-1196920.96817631,-871044.0776866,-534825.2485805,497538.53856411,422294.55698602,320646.96741217,285578.38587821,305693.6523715,737551.6280401,700875.232685761,603440.066736201,581196.1708104,495492.9258141,2781262.1824381,2192518.5531235,1280821.1801452,833573.056013398,440511.810488697,4016352.34904239,3315688.3427952,2204908.2142934,1700347.612702,1241698.3886743,202421.4216922,172493.4653113,146161.141347002,138958.237452801,173799.723561399,295732.772753298,283792.677479401,274545.2842535,282657.1185579,281293.605007499,1124218.065532,894896.711763009,587280.820516601,407688.179004803,251779.811524801,1622372.259978,1351182.854554,1007987.24611703,829303.535016,706873.140093595,-265.356939253499,-337.2072974611,-350.594351077201,-386.265238697302,-389.957248197799,-36.31126892065,-39.8592861429697,-42.7562562251501,-57.0954597948503,-119.417745491779,494.69512037999,631.64647353971,724.940378818899,854.438538562699,1048.7215304003,67.8280780449061,74.770302196363,88.49881678877,126.35650160235,321.527851193299,229.338181126499,294.439176078602,374.3460277415,468.173299865499,658.764282202494,31.5168091242499,34.9110160533901,45.7425605636108,69.2610418075001,202.110105701398
