"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Madagascar","MDG","AFR","LIC",31964956,1883.537431,0.0537,0.1043,0.141,0.0021,0.6989,35066.399984763,42301.608872222,50843.933716579,57654.800833501,67996.3405347021,-1178.29061932699,-23362.739773621,-24615.714519789,-22206.750963797,-19527.387440628,36244.6906040895,65664.3486458429,75459.648236368,79861.551797298,87523.727975329,-415925.742536001,-2959858.5809981,-2177974.6422822,-1652001.8713324,-1579814.4094734,-124821.985256001,-8587235.4460848,-7358772.4956865,-6006761.7373075,-4528122.3316296,-1453543.19936699,-13076785.236693,-7455638.0991023,-4079550.1704912,-1886281.9531803,-1994290.92715895,-24623879.263776,-16992385.237071,-11738313.779131,-7994218.6942834,6692426.20520838,8357643.35923488,6787991.04889944,6014428.5260963,7041609.9445941,16566183.3398982,24294896.343643,22478200.4493947,21556699.3615808,20099942.6170194,30892301.7711806,36411029.1609508,22775033.9035416,14776352.1936344,8510198.9175746,54150911.3162871,69063568.8638283,52041225.4018355,42347480.0813116,35651751.479188,6276500.4626724,5397784.7782368,4610016.4066172,4362426.6547639,5461795.5351207,16441361.354642,15707660.897559,15119427.953709,15549937.624273,15571820.28539,29438758.571814,23334243.924258,15319395.804439,10696802.0231433,6623916.9643942,52156620.389128,44439689.600053,35048840.164765,30609166.302181,27657532.784905,-732333.155033,-2131417.0719613,-1571645.463203,-1190560.4712754,-1132957.8991091,-1352133.28415921,-6192794.8964742,-5283413.6827932,-4314884.3113737,-3247043.6253607,-3148982.23844801,-9385708.4290804,-5353646.5358943,-2937863.9351329,-1357560.2723775,-5233448.67764002,-17709920.397516,-12208705.68189,-8443308.71778201,-5737561.7968473,4073332.01547989,5005237.16006989,4026396.73127861,3513103.43345888,4040135.1444166,10106870.2546081,14555910.156757,13332269.9953405,12593654.5156311,11536425.868114,18819092.8917679,21806944.8784938,13509473.8686001,8633351.5324914,4884442.0405992,32999295.161856,41368092.1953207,30868140.5952192,24740109.4815815,20461003.0531298,3340998.8604468,2873820.0881085,2454751.2680757,2322542.9621835,2907177.2453074,8754736.9704489,8363115.2602829,8048856.3125473,8278770.2042574,8289382.24275349,15670110.65332,12421236.449413,8155827.33270581,5695487.5973585,3526881.7682217,27765846.484215,23658171.797805,18659434.913328,16296800.763799,14723441.256282,-646.594701499009,-13419.535982701,-15457.329057261,-15589.622113977,-15734.608674438,-56.4032438825998,-1020.600240975,-1169.4781795516,-1421.6028191622,-3164.2813907798,19270.71493138,37717.4911141471,47390.1060407047,56033.743213425,70501.184124396,1745.96335446417,2865.82050831328,3580.86676587991,5122.9255067826,14178.5172472131,18624.12022988,24297.955131446,31932.776983444,40444.121099449,54766.575449958,1689.5601105816,1845.2202673383,2411.3885863283,3701.3226876205,11014.2358564333
"Mexico","MEX","AMR","UMIC",130861007,25688.0965,0.056,0.098,0.141,0.207,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar","MMR","SEAR","LMIC",54500091,5997.465163,0.089,0.13,0.166,0.0022,0.6128,137235.389563957,165551.00538646,198982.13257108,225637.05016928,266109.56032721,-78674.755363155,-89926.0712589399,-90626.250694018,-86375.284751638,-74377.8329034579,215910.144927112,255477.076645407,289608.383265101,312012.334920917,340487.39323067,-23235429.635338,-19086489.601314,-13646638.92717,-10856768.4348323,-10238370.977222,-43643457.148134,-39434997.991846,-32037776.272486,-27828705.500355,-20603474.468974,-115541185.779232,-85496368.3902839,-46490171.738577,-27126923.566301,-12294431.567769,-182420072.56271,-144017855.98344,-92174586.938235,-65812397.501488,-43136277.013964,65565265.883359,55438535.8875803,44682291.4199629,40321178.9549616,46622835.064412,120564177.20489,113093284.701726,103002341.848201,100694138.643848,93213795.264521,310189029.427643,240603876.150643,148823727.91696,98471016.135631,56173114.160127,496318472.515892,409135696.739949,296508361.185123,239486333.734441,196009744.489059,42329836.248021,36352046.286267,31035652.492792,29464410.52013,36384464.08719,76920720.056756,73658286.70988,70964565.575716,72865433.143494,72610320.7955461,194647843.6484,155107507.760357,102333556.178381,71344092.569329,43878682.592358,313898399.95318,265117840.7565,204333774.24689,173673936.23295,152873467.475096,-16690906.602226,-13371400.935269,-9561578.3487242,-7609380.8295709,-7131999.0268938,-31181952.539914,-27544260.213714,-22357975.665086,-19406005.15317,-14331706.1927795,-81987213.4527531,-59488627.113459,-32425810.364535,-18932052.729597,-8570698.0907806,-129860072.594896,-100404288.262443,-64345364.378345,-45947438.712338,-30034403.310454,40096242.8294406,33468978.5060658,26720045.2761237,23898527.9731812,27253237.3494129,73711859.3573165,68269737.9271219,61598030.01076,59700894.020966,54492013.405921,189656806.025004,145277580.352198,89017065.565676,58380902.171155,32830872.136579,303464908.211761,247016296.785385,177335140.852559,141980324.165302,114576122.891913,23405336.227214,20097577.570796,17158466.9274,16289147.14361,20121238.322519,42529906.817403,40725477.713406,39240054.345673,40294888.867795,40160307.213142,107669592.572251,85788953.2387379,56591255.201141,39448849.441559,24260174.045799,173604835.61687,146612008.522939,112989776.474214,96032885.452965,84541719.58146,-31007.231119359,-37896.709888517,-42188.3121571681,-47545.636393713,-52517.181086285,-3360.7707968038,-3505.5629107199,-3900.2345755018,-5092.5935825621,-12156.8600643259,85088.2105069917,107681.632673562,134808.95395648,171804.958222764,240403.460191459,9286.72820610264,9994.6392159127,12474.225435643,18375.0567837089,55690.653881666,54080.979387633,69784.922785045,92620.641799313,124259.321829049,187886.27910517,5925.9574092988,6489.0763051928,8573.9908601412,13282.4632011468,43533.793817341
"Mongolia","MNG","WPR","UMIC",3524788,19097.73142,0.082,0.126,0.168,0.226,0.398,320.551250405297,386.690211257403,464.777865291398,527.0378056224,621.572559226304,-1092.6525336519,-1274.3818644884,-1248.9120421665,-1242.9164747994,-1053.2914922373,1413.2037840571,1661.0720757458,1713.6899074579,1769.9542804218,1674.86405146361,-759398.0013128,-629356.618335702,-438003.59212404,-364082.69280888,-328755.36353312,-850589.7176672,-786744.001069201,-619875.8185791,-560074.250599129,-401844.73983092,-2625151.6497852,-2010564.4932133,-1073700.2735429,-656825.4922175,-290797.585205059,-4235139.368765,-3426665.112618,-2131579.684246,-1580982.4356255,-1021397.688569,982906.1647937,820211.890139401,600615.147978101,519259.465201098,524323.021531202,1100842.8327847,1026408.1597967,852036.3362936,798449.285209399,639879.942037299,3394203.8295386,2619359.4594834,1471994.1797959,934069.083910599,461879.723666701,5477952.827117,4465979.50941901,2924645.6640676,2251777.83432111,1626082.68723519,223508.163481005,190855.2718038,162611.555854,155176.772392303,195567.6579981,250253.115117498,239664.158727497,232160.517714597,238375.034610197,238035.202206403,769052.179753006,608794.966270193,398293.906252995,277243.591693103,171082.138461601,1242813.45835099,1039314.39680198,793065.979820997,670795.398696005,604684.998666093,-462760.080893829,-383502.085588969,-266892.80918032,-221884.57572496,-200382.50774947,-518404.10923495,-479499.541447571,-377809.01256954,-341336.66984837,-244917.37095282,-1599832.3571434,-1225223.970457,-654256.0395757,-400228.48601051,-177200.75832559,-2580996.5472722,-2088225.5974936,-1298957.8613256,-963449.7315838,-622500.637027839,580674.220380701,484185.1345465,352668.0857586,303747.255419601,303553.149486801,650429.617543899,605945.805886501,500299.4081637,467094.518590501,370494.069055203,2005510.6819916,1546368.6718115,864358.0518151,546476.398936402,267449.5117022,3236614.5199161,2636499.61224461,1717325.5457374,1317318.1729463,941496.730244197,117914.139487002,100683.048957601,85775.2765784003,81862.6796946004,103170.641737297,132025.508308999,126446.264438901,122490.395594198,125757.848742098,125576.6981024,405678.324848101,321144.701354496,210102.012239404,146247.912925899,90248.7533766013,655617.972644001,548274.014751002,418367.684411794,353868.4413625,318996.093216203,-444.89673579586,-550.722917192719,-590.20579523207,-692.315014333701,-754.829923329598,-91.76794036004,-98.6270477565199,-104.42218197975,-136.40094885609,-264.03049139029,575.442620715701,717.738642476601,809.6976569246,985.768951044396,1200.1572661077,118.71285736795,128.55307722316,143.25475857064,194.19695178689,419.840226724798,130.545884919899,167.015725283898,219.491861692499,293.453936710699,445.32734277811,26.9449170079097,29.9260294666501,38.8325765908903,57.7960029307997,155.8097353345
"Mozambique","MOZ","AFR","LIC",34631766,1699.705034,0.046,0.076,0.112,0.0017,0.7643,136789.923539102,165013.6268829,198336.236640779,224904.63238609,265245.7687907,82840.618121911,-33070.5114225131,-37555.4491136039,-33791.878462879,-29744.8340777401,53949.305417191,198084.138305413,235891.685754378,258696.510848973,294990.602868438,18375826.679424,-4612643.71880199,-3792228.5918926,-2875874.0787891,-2695560.5280753,50178151.604446,-15734905.116046,-14137556.519274,-11523484.361314,-8631459.09196401,151502719.57097,-39583931.0280679,-24478291.143532,-13670024.224749,-6353995.70999399,220056697.85484,-59931479.86291,-42408076.2547001,-28069382.664853,-17681015.330035,11335099.6701194,30022768.5647659,25313000.2263622,23425769.9164934,28493437.5572951,31817824.7370277,94308488.2943641,89957237.5724941,89474128.82544,87152008.662289,102002878.300092,240212045.935497,155486606.194861,104798337.527016,62710118.039239,145155802.707239,364543302.794628,270756843.993717,217698236.268948,178355564.258823,29710926.349544,25410124.845964,21520771.6344695,20549895.8377047,25797877.029219,81995976.341474,78573583.178318,75819681.05322,77950644.464125,78520549.570324,253505597.87106,200628114.907429,131008315.051329,91128313.302266,56356122.329245,365212500.56208,304611822.93171,228348767.73901,189628853.604094,160674548.928789,8492466.7203843,-4509061.1879754,-3556710.8251261,-2696088.2210841,-2524408.5473024,23032707.768388,-14878038.54442,-13051110.255306,-10645383.807355,-7976694.8775855,69226252.507607,-37592536.543081,-22559412.224067,-12537493.979404,-5814422.24881719,100751426.996379,-56979636.2754769,-39167233.304499,-25878966.007843,-16315525.673705,7261733.77991988,17982817.7554795,14967037.4420667,13590887.1363043,16202953.8848341,20418686.0859665,56519253.6760508,53233223.6804594,51957397.5715182,49593870.444807,65150208.7624043,143939629.329028,91999499.3311149,60838340.6535008,35684345.8725066,92830628.6282907,218441700.760559,160199760.453641,126386625.361322,101481170.202148,15754200.5003042,13473756.5675041,11410326.6169406,10894798.9152202,13678545.3375317,43451393.854354,41641215.131631,40182113.425153,41312013.764163,41617175.567222,134376461.270011,106347092.785947,69440087.107048,48300846.674097,29869923.62369,193582055.624669,161462064.485082,121032527.149142,100507659.35348,85165644.528443,50096.449268679,-21434.744750279,-25870.621238125,-24986.466980399,-24326.065401779,3194.1996209557,-1153.1479953559,-1453.8886193342,-1787.3772486097,-4296.698313645,32631.2242440271,128522.994193666,162591.581758253,191263.521708859,241153.958309476,2079.13039918655,6937.5759267269,9126.00245317918,13664.3720917261,42726.4622639527,82727.673512706,107088.249443387,136720.960520128,166277.054728459,216827.892907695,5273.3300201423,5784.427931371,7672.11383384489,11876.9948431164,38429.763950308
"Mauritania","MRT","AFR","LMIC",5169395,7271.340405,0.078,0.124,0.169,0.0023,0.6267,1266.7693437222,1528.1403660695,1836.7307899981,2082.7725185939,2456.3593557388,-264.225141464,-1131.0676479145,-1145.6325154496,-1100.512932263,-944.86908055634,1530.99448518621,2659.20801398407,2982.36330544767,3183.28545085692,3401.2284362951,-49558.77938239,-136541.73580184,-97249.7038642919,-76830.788260627,-71671.62238955,-164877.298360491,-630729.75317707,-514645.82635537,-451049.6335702,-329765.43350241,-160254.391306301,-436211.35984092,-239072.9882354,-140668.31582512,-63850.565893986,-374690.4690492,-1203482.8488198,-850968.51845506,-668548.73765595,-465287.62178595,263294.537264259,319317.775156525,252391.758626948,223437.517435958,255227.170521261,1058542.45145576,1489122.19052052,1345341.35048488,1304627.81277021,1180411.49242843,889551.945137772,1017002.17338659,621073.454166935,406093.595105529,228138.181614193,2211388.93385779,2825442.13906364,2218806.56327876,1934158.9253117,1663776.84456389,213735.75788187,182776.03935469,155142.05476265,146606.72917533,183555.54813171,893665.153095271,858392.437343449,830695.52412951,853578.179200009,850646.058926021,729297.55383147,580790.81354567,382000.46593154,265425.2792804,164287.61572021,1836698.4648086,1621959.2902438,1367838.0448237,1265610.1876557,1198489.2227779,-48987.9875214002,-97033.096018843,-69134.5109109681,-54747.584766923,-50887.060037439,-179507.7078696,-449469.63373751,-366140.74641739,-320600.09551443,-234242.08011312,-162175.479632751,-309753.42475107,-169823.94574358,-99966.7378103531,-45311.765743926,-390671.175023701,-856256.15450742,-605099.20307195,-475314.41809171,-330440.90589449,163760.530846694,195171.600604822,152439.88361861,133496.667905848,149437.539974307,659557.359344751,910573.661992523,812383.39690068,779046.66048494,691030.25736467,553697.528170792,621591.351595667,374973.558945336,242510.405257361,133535.215683207,1377015.41836223,1727336.61419301,1339796.83946462,1155053.73364814,974003.01302218,114772.5433253,98138.50458598,83305.372707642,78749.083138927,98550.47993686,480049.65147515,461104.02825501,446242.65048329,458446.5649705,456788.17725154,391522.04853803,311837.92684459,205149.61320175,142543.66744701,88223.449939278,986344.243338499,871080.45968556,734697.63639268,679739.31555643,643562.107127691,-106.79003685838,-497.69572425326,-575.8866638323,-664.562135246581,-711.82899787331,-7.50416881761498,-29.45740867314,-33.24767090745,-44.214895551144,-116.95376693352,620.118917277197,1170.31684724919,1499.59880749616,1922.51075716894,2562.10834018328,43.6824217224264,69.1352474590066,86.484659626177,127.959133578752,420.74703052269,513.32888041882,672.62112299594,923.712143663859,1257.9486219223,1850.2793423099,36.178252904812,39.677838785867,53.236988718727,83.744238027607,303.79326358918
"Malawi","MWI","AFR","LIC",21655286,1859.447961,0.07,0.11,0.149,0.0021,0.6689,7076.31775062301,8536.366033367,10260.187268338,11634.604371251,13721.502969001,-3371.0540450476,-8527.05557846891,-9032.34798901931,-8011.04381523409,-7091.34479744411,10447.3717956706,17063.4216118365,19292.5352573577,19645.6481864847,20812.847766446,-1945697.8525888,-3510411.0861271,-2645273.8121476,-1973496.882922,-1851264.6982265,-3989901.455024,-7979806.28874369,-6799568.26188681,-5482671.4128677,-4105286.0031064,-7312595.48095199,-12580033.616251,-7285594.7467542,-3953660.51056,-1834535.0682003,-13248194.788565,-24070250.991122,-16730436.820789,-11409828.806349,-7791085.7695334,6045547.12664262,7040069.62217922,5654676.4584486,4830633.8513024,5435233.9340765,12383451.1396931,15987915.1343115,14502408.9671422,13408066.7947685,12044684.3962977,23134106.9812739,25119170.2108529,15513534.2289815,9706573.4674148,5383005.8424838,41563105.2476096,48147154.9673438,35670619.654572,27945274.1134853,22862924.172858,4099849.2740538,3529658.536052,3009402.6463012,2857136.9683803,3583969.23584989,8393549.68467,8008108.845568,7702840.705256,7925395.38190101,7939398.39319199,15821511.500322,12539136.594601,8227939.482227,5752912.95685479,3548470.7742834,28314910.459045,24076903.976221,18940182.833784,16535445.307136,15071838.403325,-1592771.1586364,-2461301.9547673,-1851979.6344726,-1380995.8270978,-1296985.3611186,-3268483.50859889,-5595965.27553359,-4763777.1100379,-3839728.0117411,-2877388.4052868,-6031348.59310299,-8819103.8262759,-5101860.7811294,-2770338.3197672,-1285345.6637429,-10892603.260337,-16876371.056577,-11717617.5256393,-7991062.158606,-5459719.4301481,3817103.77859029,4376385.04519005,3484461.85422198,2930656.4026083,3241186.7185309,7821948.91584085,9941161.9415352,8943057.173553,8139461.4232565,7185479.0453449,14617957.2843841,15624072.7072398,9566643.730719,5892333.4405717,3211000.4457308,26257009.9788152,29941619.6939651,21994162.7584941,16962451.2664365,13637666.2096066,2224332.6199539,1915083.0904228,1632482.2197494,1549660.5755105,1944201.3574123,4553465.407242,4345196.66600149,4179280.0635152,4299733.4115154,4308090.64005811,8586608.69128199,6804968.880964,4464782.9495897,3121995.1208045,1925654.7819879,15364406.718477,13065248.637389,10276545.232854,8971389.10783,8177946.77945799,-2165.1811190753,-5903.440473125,-6688.04441681351,-6382.491041284,-6170.0099808589,-398.025400337299,-931.681699123921,-1040.9578352946,-1178.9976676433,-2036.2470531118,6712.75044158819,11813.3103458092,14283.1877341751,15648.3421038993,18108.023426268,1237.06209352653,1865.18831116325,2223.35935950266,2888.71181048867,5973.3806774307,4547.5693225129,5909.86987268421,7595.1433173616,9265.851062616,11938.013445409,839.0366931893,933.5066120394,1182.401524208,1709.7141428454,3937.1336243189
"Malaysia","MYS","WPR","UMIC",35557673,38728.94303,0.059,0.102,0.15,0.221,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia","NAM","AFR","UMIC",3030131,11686.60206,0.028,0.058,0.098,0.0018,0.8142,370.221690066806,446.609094062092,536.796679396008,608.70399625611,717.887211748006,-427.364506086502,-509.741767398998,-501.325808296599,-501.014419905601,-423.929257975404,797.586196153201,956.3508614611,1038.1224876926,1109.7184161618,1141.8164697237,-349639.951932602,-295990.034553897,-207192.068366501,-174121.147000499,-156602.931951601,-524947.853603199,-495173.854614206,-390700.487644903,-354705.148959205,-254578.206948999,-1965265.611325,-1537726.500631,-822582.613439202,-505340.076037802,-223962.174725398,-2839853.41685998,-2328890.38980001,-1420475.16944999,-1034166.37199801,-635143.313625999,658057.04432086,558824.90035519,429931.295743199,385904.6922826,421498.030403599,975673.689008601,927665.9457577,809085.522750501,785446.225809999,683263.393483497,3678462.36963809,2901312.8202588,1717384.4315003,1126521.7579069,607576.3445336,5312193.1029675,4387803.6663716,2956401.24999391,2297872.67599961,1712337.7684208,308417.092388302,262834.865801401,222739.227376703,211783.545281999,264895.098452099,450725.835405193,432492.091143504,418385.035105601,430741.076850802,428685.186534494,1713196.75831401,1363586.31962702,894801.818061009,621181.681869105,383614.169808298,2472339.68610698,2058913.27657199,1535926.08054301,1263706.30400202,1077194.454795,-240882.4720858,-203820.3273445,-142444.2078798,-119696.030228799,-107673.47899005,-360656.832673799,-340365.824893802,-268498.070447698,-243717.807795998,-174866.892342899,-1352570.408675,-1058800.952975,-566176.061067,-347676.976459101,-154073.8149148,-1954109.71343499,-1602987.105214,-977118.33939451,-711090.814483896,-436614.186247803,406412.39230265,344876.85199593,261967.915946441,233329.92060371,249798.738477599,602496.22459113,572441.025850031,493010.897332501,474864.566376099,404897.605169199,2271892.8509589,1790596.8433956,1046419.8861863,681059.843585901,359964.958039399,3280801.4678527,2707914.7212415,1801398.6994651,1389254.3305658,1014661.3016862,165529.920216899,141056.5246513,119523.708066501,113633.890374999,142125.259487599,241839.391917303,232075.200956099,224512.826884799,231146.7585802,230030.7128262,919322.442283005,731795.890420005,480243.825119302,333382.867126703,205891.143124498,1326691.75441799,1104927.61602798,824280.360071003,678163.516081989,578047.115438297,-216.476822029501,-274.977073008398,-286.044479585802,-315.147620161202,-318.159901821098,-29.6221040036303,-32.5023916520399,-34.8840088315201,-46.5832022289596,-97.4306291167104,403.99814441277,515.72909664178,592.133268892399,697.955359334199,856.806378370995,55.392078978227,61.0476948882961,72.2858221449201,103.21506810502,262.6878371984,187.521322383302,240.752023633402,306.088789306501,382.807739172902,538.646476549897,25.7699749745998,28.5453032362593,37.4018133133904,56.6318658760611,165.257208081599
"Niger","NER","AFR","LIC",27032412,2015.022821,0.087,0.124,0.159,0.208,0.422,4683.6716261144,5650.04806024881,6791.0104776042,7700.709365389,9081.98534723801,4590.01504037171,-986.395651166502,-2296.66183587381,-2079.71410527969,-1826.120378962,93.656585742789,6636.44371141527,9087.6723134779,9780.423470669,10908.1057261998,3737962.3339535,-574674.514027402,-948839.846774697,-716449.3075037,-669567.876725301,4860461.04531591,-815994.809964806,-1540592.9978081,-1268388.1464719,-944669.4683415,10118706.018731,-1380985.100382,-1815005.6533002,-1012985.4949224,-467290.0723124,18717129.398,-2771654.42437398,-4304438.49788299,-2997822.9488982,-2081527.41737921,78807.602552505,3844513.55011292,3755126.83168566,3389010.3506151,4023798.7852433,95890.9315803337,5531242.65394922,6083831.95858091,5943533.6662205,5629590.9976449,206875.107389966,9560515.51727627,7188215.24931214,4758160.7240137,2769723.6948621,381573.641522805,18936271.7213384,17027174.0395787,14090704.7408491,12423113.4777502,3816769.936506,3269839.0360855,2806286.9849109,2672561.0431112,3354230.908518,4956351.9768962,4715247.8439845,4543238.9607728,4675145.5197487,4684921.5293033,10325581.12612,8179530.41689399,5373209.59601191,3745175.2290912,2302433.6225498,19098703.039522,16164617.296964,12722735.541695,11092881.791951,10341586.060371,1984727.3992129,-673306.053570699,-821445.8901827,-621021.6718491,-580761.5659055,2581347.6014967,-963536.699914202,-1334708.5191792,-1098653.2684985,-818806.945486099,5374209.47228049,-1651014.6959378,-1573882.5215693,-877406.2970412,-403993.92937091,9940284.47299001,-3287857.449423,-3730036.9309312,-2597081.2373888,-1803562.4407625,64660.1603477008,2429122.79974829,2328371.52702732,2056194.93993543,2382169.5378395,79843.5510998296,3495263.79326903,3773999.15649377,3608636.9867365,3334248.1843929,170570.651886709,6043137.05400992,4458933.23908328,2888379.9315456,1640231.41900871,315074.363334239,11967523.6470272,10561303.9226044,8553211.8582176,7356649.1412412,2049387.5595606,1755816.7461775,1506925.6368446,1435173.2680863,1801407.971934,2661191.1525965,2531727.0933548,2439290.63731451,2509983.718238,2515441.2389068,5544780.12416719,4392122.35807209,2885050.717514,2010973.6345044,1236237.4896379,10255358.836324,8679666.197605,6831266.9916729,5956130.62082879,5553086.7004787,2661.854019088,-615.309717042895,-1534.6121120664,-1534.3986693302,-1530.3725814436,820.3447706592,-165.507066517001,-399.247409305301,-445.941979266901,-681.9126028174,54.4088642539792,4123.74630079608,6069.62356842125,7215.781426887,9140.2470450135,16.8834566521557,1105.88073312337,1576.31826762145,2095.25404463437,4070.2853962287,2716.262883342,3508.4365837532,4535.0114563548,5681.3827575568,7609.87446356979,837.2282273114,940.373666606301,1177.0708583161,1649.3120653674,3388.3727934112
